household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,lowest_quintile,2017,4900.0,31000.0,36000.0,5900.0,500.0,41400.0
elderly_headed_hh,lowest_quintile,2018,5500.0,30500.0,35900.0,6200.0,500.0,41600.0
elderly_headed_hh,lowest_quintile,2019,6100.0,32300.0,38400.0,5700.0,500.0,43600.0
elderly_headed_hh,second_quintile,1979,27300.0,17600.0,44900.0,400.0,4600.0,40700.0
elderly_headed_hh,second_quintile,1980,25800.0,19000.0,44800.0,300.0,4000.0,41100.0
elderly_headed_hh,second_quintile,1981,25400.0,20000.0,45300.0,400.0,3600.0,42000.0
elderly_headed_hh,second_quintile,1982,24200.0,21300.0,45500.0,400.0,3000.0,42800.0
elderly_headed_hh,second_quintile,1983,23300.0,22200.0,45500.0,400.0,3200.0,42700.0
elderly_headed_hh,second_quintile,1984,25600.0,22500.0,48200.0,400.0,3600.0,45000.0
elderly_headed_hh,second_quintile,1985,25600.0,23100.0,48700.0,400.0,3500.0,45500.0
elderly_headed_hh,second_quintile,1986,25600.0,23200.0,48800.0,500.0,3600.0,45700.0
elderly_headed_hh,second_quintile,1987,25200.0,22900.0,48100.0,400.0,3600.0,44900.0
elderly_headed_hh,second_quintile,1988,26100.0,22600.0,48700.0,500.0,3900.0,45300.0
elderly_headed_hh,second_quintile,1989,26100.0,23200.0,49300.0,400.0,3800.0,45900.0
elderly_headed_hh,second_quintile,1990,26800.0,24200.0,50900.0,400.0,3900.0,47400.0
elderly_headed_hh,second_quintile,1991,25800.0,24900.0,50700.0,600.0,3700.0,47600.0
elderly_headed_hh,second_quintile,1992,25100.0,26100.0,51200.0,500.0,3700.0,48100.0
elderly_headed_hh,second_quintile,1993,25300.0,27300.0,52600.0,700.0,3800.0,49500.0
elderly_headed_hh,second_quintile,1994,25400.0,27300.0,52600.0,800.0,3900.0,49500.0
elderly_headed_hh,second_quintile,1995,27300.0,28000.0,55300.0,800.0,4300.0,51800.0
elderly_headed_hh,second_quintile,1996,26900.0,28900.0,55800.0,900.0,4200.0,52500.0
elderly_headed_hh,second_quintile,1997,28100.0,28900.0,57000.0,900.0,4300.0,53600.0
elderly_headed_hh,second_quintile,1998,29900.0,28300.0,58200.0,1000.0,4500.0,54600.0
elderly_headed_hh,second_quintile,1999,30700.0,27500.0,58300.0,1000.0,4800.0,54500.0
elderly_headed_hh,second_quintile,2000,30600.0,26000.0,56600.0,1100.0,4500.0,53200.0
elderly_headed_hh,second_quintile,2001,30200.0,29200.0,59400.0,1200.0,3900.0,56700.0
elderly_headed_hh,second_quintile,2002,29100.0,30400.0,59500.0,1300.0,3400.0,57300.0
elderly_headed_hh,second_quintile,2003,28900.0,30900.0,59700.0,1400.0,3400.0,57600.0
elderly_headed_hh,second_quintile,2004,29700.0,30100.0,59900.0,1500.0,3600.0,57800.0
elderly_headed_hh,second_quintile,2005,30700.0,32100.0,62900.0,1600.0,4000.0,60500.0
elderly_headed_hh,second_quintile,2006,31400.0,33700.0,65100.0,1500.0,4200.0,62400.0
elderly_headed_hh,second_quintile,2007,33500.0,34300.0,67800.0,1900.0,4300.0,65400.0
elderly_headed_hh,second_quintile,2008,31700.0,34900.0,66700.0,1700.0,2800.0,65600.0
elderly_headed_hh,second_quintile,2009,29000.0,37700.0,66700.0,1900.0,2800.0,65800.0
elderly_headed_hh,second_quintile,2010,28500.0,37300.0,65800.0,2100.0,2800.0,65000.0
elderly_headed_hh,second_quintile,2011,28800.0,36200.0,65000.0,1900.0,3000.0,63900.0
elderly_headed_hh,second_quintile,2012,28500.0,36800.0,65300.0,1900.0,3000.0,64300.0
elderly_headed_hh,second_quintile,2013,29500.0,36800.0,66300.0,2100.0,3400.0,64900.0
elderly_headed_hh,second_quintile,2014,29800.0,36300.0,66200.0,2100.0,3600.0,64700.0
elderly_headed_hh,second_quintile,2015,31500.0,37500.0,69000.0,2200.0,3800.0,67400.0
elderly_headed_hh,second_quintile,2016,31800.0,37700.0,69500.0,2500.0,3700.0,68200.0
elderly_headed_hh,second_quintile,2017,32100.0,36900.0,69000.0,2400.0,3800.0,67700.0
elderly_headed_hh,second_quintile,2018,33100.0,37100.0,70200.0,2400.0,3500.0,69100.0
elderly_headed_hh,second_quintile,2019,35300.0,38400.0,73700.0,2800.0,3900.0,72700.0
elderly_headed_hh,middle_quintile,1979,45100.0,16800.0,61900.0,300.0,9200.0,53000.0
elderly_headed_hh,middle_quintile,1980,43000.0,17500.0,60500.0,200.0,8400.0,52400.0
elderly_headed_hh,middle_quintile,1981,43200.0,19100.0,62200.0,200.0,8000.0,54400.0
elderly_headed_hh,middle_quintile,1982,42100.0,20900.0,63000.0,200.0,6800.0,56400.0
elderly_headed_hh,middle_quintile,1983,41300.0,22100.0,63400.0,200.0,6800.0,56800.0
elderly_headed_hh,middle_quintile,1984,43900.0,22300.0,66200.0,200.0,7400.0,59000.0
elderly_headed_hh,middle_quintile,1985,44400.0,22700.0,67000.0,200.0,7300.0,59900.0
elderly_headed_hh,middle_quintile,1986,46100.0,23300.0,69400.0,300.0,7600.0,62100.0
elderly_headed_hh,middle_quintile,1987,45300.0,21800.0,67100.0,200.0,8100.0,59200.0
elderly_headed_hh,middle_quintile,1988,46100.0,21100.0,67200.0,300.0,8500.0,59000.0
elderly_headed_hh,middle_quintile,1989,46800.0,20900.0,67700.0,300.0,8400.0,59600.0
elderly_headed_hh,middle_quintile,1990,46700.0,21000.0,67700.0,200.0,8400.0,59500.0
elderly_headed_hh,middle_quintile,1991,45500.0,22100.0,67700.0,200.0,7900.0,60000.0
elderly_headed_hh,middle_quintile,1992,45800.0,22900.0,68600.0,400.0,8200.0,60800.0
elderly_headed_hh,middle_quintile,1993,45200.0,23600.0,68800.0,400.0,8200.0,61000.0
elderly_headed_hh,middle_quintile,1994,46400.0,23300.0,69700.0,500.0,8800.0,61400.0
elderly_headed_hh,middle_quintile,1995,48300.0,23200.0,71500.0,500.0,9400.0,62600.0
elderly_headed_hh,middle_quintile,1996,48400.0,24800.0,73300.0,500.0,9500.0,64300.0
elderly_headed_hh,middle_quintile,1997,49800.0,24900.0,74700.0,700.0,9500.0,65900.0
elderly_headed_hh,middle_quintile,1998,51500.0,25100.0,76600.0,700.0,9700.0,67600.0
elderly_headed_hh,middle_quintile,1999,53100.0,25300.0,78400.0,600.0,10300.0,68800.0
elderly_headed_hh,middle_quintile,2000,53700.0,25900.0,79600.0,600.0,10300.0,69900.0
elderly_headed_hh,middle_quintile,2001,52600.0,29200.0,81800.0,700.0,9100.0,73400.0
elderly_headed_hh,middle_quintile,2002,51600.0,30300.0,81900.0,1000.0,8500.0,74300.0
elderly_headed_hh,middle_quintile,2003,51600.0,30500.0,82100.0,1000.0,8400.0,74800.0
elderly_headed_hh,middle_quintile,2004,53500.0,30900.0,84400.0,1100.0,9000.0,76500.0
elderly_headed_hh,middle_quintile,2005,54900.0,31600.0,86500.0,1200.0,9700.0,78000.0
elderly_headed_hh,middle_quintile,2006,55700.0,33900.0,89500.0,1200.0,10100.0,80700.0
elderly_headed_hh,middle_quintile,2007,57600.0,33100.0,90700.0,1400.0,10200.0,82000.0
elderly_headed_hh,middle_quintile,2008,55300.0,33900.0,89200.0,1200.0,7700.0,82600.0
elderly_headed_hh,middle_quintile,2009,52400.0,37300.0,89700.0,1300.0,7700.0,83300.0
elderly_headed_hh,middle_quintile,2010,51700.0,36300.0,88000.0,1300.0,7800.0,81500.0
elderly_headed_hh,middle_quintile,2011,52400.0,35500.0,87900.0,1200.0,8000.0,81100.0
elderly_headed_hh,middle_quintile,2012,52600.0,36000.0,88600.0,1100.0,8200.0,81400.0
elderly_headed_hh,middle_quintile,2013,53700.0,36400.0,90100.0,1000.0,8900.0,82200.0
elderly_headed_hh,middle_quintile,2014,54700.0,36300.0,91000.0,1400.0,9200.0,83200.0
elderly_headed_hh,middle_quintile,2015,57300.0,37200.0,94600.0,1600.0,9800.0,86400.0
elderly_headed_hh,middle_quintile,2016,57300.0,37200.0,94500.0,1400.0,9700.0,86200.0
elderly_headed_hh,middle_quintile,2017,58600.0,36400.0,95000.0,1800.0,9700.0,87100.0
elderly_headed_hh,middle_quintile,2018,59200.0,36200.0,95400.0,1500.0,8800.0,88100.0
elderly_headed_hh,middle_quintile,2019,61300.0,37500.0,98900.0,1800.0,9300.0,91400.0
elderly_headed_hh,fourth_quintile,1979,65100.0,16700.0,81800.0,200.0,15100.0,66800.0
elderly_headed_hh,fourth_quintile,1980,63600.0,17200.0,80800.0,200.0,14300.0,66700.0
elderly_headed_hh,fourth_quintile,1981,62900.0,18500.0,81400.0,200.0,13600.0,68000.0
elderly_headed_hh,fourth_quintile,1982,61800.0,19300.0,81200.0,200.0,11900.0,69400.0
elderly_headed_hh,fourth_quintile,1983,62000.0,20400.0,82400.0,200.0,11800.0,70700.0
elderly_headed_hh,fourth_quintile,1984,66100.0,18100.0,84300.0,200.0,13200.0,71300.0
elderly_headed_hh,fourth_quintile,1985,66500.0,19200.0,85700.0,200.0,12900.0,73000.0
elderly_headed_hh,fourth_quintile,1986,69400.0,19800.0,89200.0,200.0,13500.0,75900.0
elderly_headed_hh,fourth_quintile,1987,70500.0,19100.0,89600.0,200.0,14800.0,75000.0
elderly_headed_hh,fourth_quintile,1988,71600.0,19800.0,91400.0,200.0,15100.0,76500.0
elderly_headed_hh,fourth_quintile,1989,71400.0,21000.0,92400.0,200.0,15200.0,77400.0
elderly_headed_hh,fourth_quintile,1990,70600.0,21900.0,92500.0,100.0,14800.0,77800.0
elderly_headed_hh,fourth_quintile,1991,69600.0,23000.0,92600.0,200.0,14400.0,78400.0
elderly_headed_hh,fourth_quintile,1992,70600.0,24600.0,95200.0,200.0,14700.0,80700.0
elderly_headed_hh,fourth_quintile,1993,71200.0,25400.0,96500.0,400.0,15100.0,81800.0
elderly_headed_hh,fourth_quintile,1994,73800.0,25600.0,99400.0,300.0,16500.0,83200.0
elderly_headed_hh,fourth_quintile,1995,74700.0,27100.0,101800.0,400.0,17400.0,84800.0
elderly_headed_hh,fourth_quintile,1996,75500.0,27600.0,103100.0,500.0,17500.0,86000.0
elderly_headed_hh,fourth_quintile,1997,76900.0,28900.0,105800.0,500.0,18100.0,88200.0
elderly_headed_hh,fourth_quintile,1998,80800.0,28800.0,109600.0,600.0,18800.0,91500.0
elderly_headed_hh,fourth_quintile,1999,84000.0,28800.0,112900.0,600.0,19500.0,93900.0
elderly_headed_hh,fourth_quintile,2000,83700.0,28800.0,112500.0,700.0,19500.0,93700.0
elderly_headed_hh,fourth_quintile,2001,83100.0,28900.0,112100.0,600.0,17700.0,95000.0
elderly_headed_hh,fourth_quintile,2002,81100.0,30200.0,111300.0,800.0,16400.0,95600.0
elderly_headed_hh,fourth_quintile,2003,82400.0,29700.0,112100.0,800.0,15900.0,97000.0
elderly_headed_hh,fourth_quintile,2004,84600.0,30900.0,115500.0,800.0,16800.0,99500.0
elderly_headed_hh,fourth_quintile,2005,87700.0,31800.0,119500.0,800.0,17800.0,102500.0
elderly_headed_hh,fourth_quintile,2006,88500.0,33500.0,122000.0,900.0,18300.0,104500.0
elderly_headed_hh,fourth_quintile,2007,90400.0,33000.0,123400.0,1100.0,17900.0,106600.0
elderly_headed_hh,fourth_quintile,2008,88300.0,33500.0,121800.0,700.0,15000.0,107500.0
elderly_headed_hh,fourth_quintile,2009,85400.0,36300.0,121700.0,900.0,14800.0,107800.0
elderly_headed_hh,fourth_quintile,2010,84700.0,35500.0,120200.0,1100.0,15000.0,106300.0
elderly_headed_hh,fourth_quintile,2011,85600.0,34000.0,119500.0,700.0,15200.0,105100.0
elderly_headed_hh,fourth_quintile,2012,86100.0,34600.0,120600.0,800.0,15700.0,105800.0
elderly_headed_hh,fourth_quintile,2013,87900.0,34700.0,122600.0,700.0,17000.0,106300.0
elderly_headed_hh,fourth_quintile,2014,89700.0,35300.0,124900.0,1100.0,17500.0,108500.0
elderly_headed_hh,fourth_quintile,2015,93600.0,35900.0,129400.0,1300.0,18400.0,112300.0
elderly_headed_hh,fourth_quintile,2016,93300.0,36100.0,129400.0,1100.0,18100.0,112300.0
elderly_headed_hh,fourth_quintile,2017,96000.0,35400.0,131300.0,1000.0,18300.0,114100.0
elderly_headed_hh,fourth_quintile,2018,97200.0,35700.0,132800.0,1000.0,16800.0,117000.0
elderly_headed_hh,fourth_quintile,2019,100000.0,36900.0,136900.0,1300.0,17500.0,120700.0
elderly_headed_hh,highest_quintile,1979,188800.0,15800.0,204700.0,100.0,61900.0,142900.0
elderly_headed_hh,highest_quintile,1980,173600.0,16300.0,189900.0,100.0,54500.0,135400.0
elderly_headed_hh,highest_quintile,1981,170700.0,17200.0,187900.0,100.0,50400.0,137600.0
elderly_headed_hh,highest_quintile,1982,174300.0,19000.0,193300.0,100.0,45600.0,147800.0
elderly_headed_hh,highest_quintile,1983,178900.0,19200.0,198100.0,100.0,45400.0,152700.0
elderly_headed_hh,highest_quintile,1984,194300.0,21800.0,216100.0,100.0,52100.0,164100.0
elderly_headed_hh,highest_quintile,1985,209700.0,22800.0,232500.0,100.0,54800.0,177700.0
elderly_headed_hh,highest_quintile,1986,241400.0,22800.0,264200.0,100.0,59600.0,204700.0
elderly_headed_hh,highest_quintile,1987,214000.0,22900.0,237000.0,100.0,60400.0,176600.0
elderly_headed_hh,highest_quintile,1988,233300.0,23200.0,256500.0,100.0,65100.0,191400.0
elderly_headed_hh,highest_quintile,1989,222500.0,23100.0,245600.0,100.0,60200.0,185500.0
elderly_headed_hh,highest_quintile,1990,212200.0,24000.0,236300.0,200.0,56800.0,179600.0
elderly_headed_hh,highest_quintile,1991,199400.0,25500.0,224900.0,100.0,52400.0,172600.0
elderly_headed_hh,highest_quintile,1992,212600.0,26500.0,239100.0,200.0,57500.0,181700.0
elderly_headed_hh,highest_quintile,1993,212700.0,27900.0,240600.0,100.0,61200.0,179500.0
elderly_headed_hh,highest_quintile,1994,220600.0,27800.0,248500.0,400.0,66400.0,182400.0
elderly_headed_hh,highest_quintile,1995,223600.0,28400.0,252000.0,300.0,68700.0,183700.0
elderly_headed_hh,highest_quintile,1996,247900.0,29400.0,277300.0,400.0,76800.0,201000.0
elderly_headed_hh,highest_quintile,1997,266100.0,30300.0,296400.0,300.0,80100.0,216500.0
elderly_headed_hh,highest_quintile,1998,276700.0,30000.0,306700.0,500.0,79200.0,228100.0
elderly_headed_hh,highest_quintile,1999,298100.0,29700.0,327800.0,400.0,85900.0,242400.0
elderly_headed_hh,highest_quintile,2000,298700.0,31600.0,330300.0,600.0,84800.0,246100.0
elderly_headed_hh,highest_quintile,2001,280300.0,32200.0,312400.0,400.0,76800.0,236100.0
elderly_headed_hh,highest_quintile,2002,273800.0,32800.0,306600.0,500.0,74700.0,232400.0
elderly_headed_hh,highest_quintile,2003,289700.0,33200.0,322800.0,600.0,76600.0,246800.0
elderly_headed_hh,highest_quintile,2004,326500.0,33400.0,359900.0,600.0,87100.0,273400.0
elderly_headed_hh,highest_quintile,2005,338800.0,33600.0,372400.0,700.0,92000.0,281000.0
elderly_headed_hh,highest_quintile,2006,341700.0,34700.0,376400.0,800.0,92500.0,284700.0
elderly_headed_hh,highest_quintile,2007,368300.0,35200.0,403400.0,900.0,94100.0,310200.0
elderly_headed_hh,highest_quintile,2008,322500.0,34700.0,357200.0,700.0,78300.0,279600.0
elderly_headed_hh,highest_quintile,2009,286400.0,36900.0,323200.0,700.0,69200.0,254800.0
elderly_headed_hh,highest_quintile,2010,289700.0,36100.0,325800.0,700.0,71900.0,254700.0
elderly_headed_hh,highest_quintile,2011,304500.0,34400.0,338900.0,500.0,75700.0,263700.0
elderly_headed_hh,highest_quintile,2012,337100.0,35300.0,372500.0,500.0,84700.0,288200.0
elderly_headed_hh,highest_quintile,2013,298900.0,35100.0,334000.0,600.0,83400.0,251200.0
elderly_headed_hh,highest_quintile,2014,323600.0,35700.0,359200.0,700.0,91700.0,268200.0
elderly_headed_hh,highest_quintile,2015,338000.0,36300.0,374200.0,600.0,95300.0,279500.0
elderly_headed_hh,highest_quintile,2016,330700.0,35700.0,366400.0,800.0,91900.0,275300.0
elderly_headed_hh,highest_quintile,2017,341800.0,36200.0,377900.0,800.0,91200.0,287500.0
elderly_headed_hh,highest_quintile,2018,346600.0,36100.0,382800.0,700.0,85400.0,298100.0
elderly_headed_hh,highest_quintile,2019,350700.0,36700.0,387400.0,700.0,86900.0,301200.0
elderly_headed_hh,percentiles_81_90,1979,88600.0,15500.0,104100.0,100.0,22100.0,82100.0
elderly_headed_hh,percentiles_81_90,1980,85700.0,16300.0,102000.0,100.0,21300.0,80800.0
elderly_headed_hh,percentiles_81_90,1981,86700.0,17700.0,104300.0,100.0,20600.0,83900.0
elderly_headed_hh,percentiles_81_90,1982,85800.0,19100.0,104900.0,200.0,18400.0,86800.0
elderly_headed_hh,percentiles_81_90,1983,87000.0,19000.0,106000.0,100.0,18500.0,87500.0
elderly_headed_hh,percentiles_81_90,1984,94300.0,21400.0,115700.0,100.0,21300.0,94500.0
elderly_headed_hh,percentiles_81_90,1985,94100.0,21800.0,115900.0,100.0,21600.0,94400.0
elderly_headed_hh,percentiles_81_90,1986,96300.0,20800.0,117100.0,100.0,21500.0,95800.0
elderly_headed_hh,percentiles_81_90,1987,97600.0,21600.0,119200.0,200.0,23600.0,95800.0
elderly_headed_hh,percentiles_81_90,1988,101500.0,21800.0,123300.0,100.0,24400.0,99000.0
elderly_headed_hh,percentiles_81_90,1989,101400.0,21700.0,123200.0,100.0,24100.0,99100.0
elderly_headed_hh,percentiles_81_90,1990,100000.0,23300.0,123300.0,100.0,23700.0,99700.0
elderly_headed_hh,percentiles_81_90,1991,100700.0,25000.0,125800.0,100.0,23300.0,102500.0
elderly_headed_hh,percentiles_81_90,1992,101800.0,25500.0,127300.0,200.0,23900.0,103600.0
elderly_headed_hh,percentiles_81_90,1993,102800.0,27600.0,130400.0,200.0,24300.0,106200.0
elderly_headed_hh,percentiles_81_90,1994,103500.0,27000.0,130500.0,400.0,26200.0,104600.0
elderly_headed_hh,percentiles_81_90,1995,104300.0,27400.0,131700.0,400.0,27200.0,104900.0
elderly_headed_hh,percentiles_81_90,1996,108500.0,28900.0,137400.0,500.0,28400.0,109400.0
elderly_headed_hh,percentiles_81_90,1997,111400.0,29800.0,141200.0,200.0,28700.0,112600.0
elderly_headed_hh,percentiles_81_90,1998,115400.0,28700.0,144100.0,500.0,29000.0,115700.0
elderly_headed_hh,percentiles_81_90,1999,120000.0,28100.0,148100.0,400.0,30400.0,118100.0
elderly_headed_hh,percentiles_81_90,2000,121500.0,29400.0,151000.0,600.0,30300.0,121200.0
elderly_headed_hh,percentiles_81_90,2001,123100.0,30200.0,153300.0,400.0,29100.0,124500.0
elderly_headed_hh,percentiles_81_90,2002,119800.0,30600.0,150500.0,500.0,27100.0,123900.0
elderly_headed_hh,percentiles_81_90,2003,122600.0,31300.0,153800.0,500.0,26500.0,127800.0
elderly_headed_hh,percentiles_81_90,2004,126000.0,31500.0,157500.0,700.0,27800.0,130400.0
elderly_headed_hh,percentiles_81_90,2005,128000.0,32600.0,160600.0,800.0,28900.0,132600.0
elderly_headed_hh,percentiles_81_90,2006,131000.0,33000.0,164000.0,900.0,29900.0,135000.0
elderly_headed_hh,percentiles_81_90,2007,133300.0,33400.0,166700.0,1000.0,29300.0,138400.0
elderly_headed_hh,percentiles_81_90,2008,128900.0,33400.0,162200.0,700.0,25200.0,137700.0
elderly_headed_hh,percentiles_81_90,2009,128000.0,36200.0,164200.0,800.0,24900.0,140100.0
elderly_headed_hh,percentiles_81_90,2010,127200.0,34900.0,162100.0,700.0,25300.0,137500.0
elderly_headed_hh,percentiles_81_90,2011,128000.0,33400.0,161300.0,600.0,25500.0,136400.0
elderly_headed_hh,percentiles_81_90,2012,131800.0,34400.0,166300.0,500.0,26900.0,139900.0
elderly_headed_hh,percentiles_81_90,2013,133700.0,33900.0,167600.0,600.0,29300.0,138900.0
elderly_headed_hh,percentiles_81_90,2014,135400.0,35000.0,170400.0,800.0,29700.0,141500.0
elderly_headed_hh,percentiles_81_90,2015,141300.0,36000.0,177200.0,700.0,31200.0,146700.0
elderly_headed_hh,percentiles_81_90,2016,143500.0,34300.0,177800.0,900.0,31300.0,147400.0
elderly_headed_hh,percentiles_81_90,2017,145800.0,35200.0,181000.0,700.0,31100.0,150700.0
elderly_headed_hh,percentiles_81_90,2018,148700.0,35300.0,184000.0,800.0,29600.0,155200.0
elderly_headed_hh,percentiles_81_90,2019,153300.0,35400.0,188700.0,800.0,30900.0,158700.0
elderly_headed_hh,percentiles_91_95,1979,114300.0,16100.0,130500.0,200.0,31000.0,99700.0
elderly_headed_hh,percentiles_91_95,1980,113000.0,16100.0,129100.0,100.0,30100.0,99200.0
elderly_headed_hh,percentiles_91_95,1981,111300.0,17800.0,129100.0,100.0,29000.0,100200.0
elderly_headed_hh,percentiles_91_95,1982,112200.0,19600.0,131900.0,100.0,25800.0,106100.0
elderly_headed_hh,percentiles_91_95,1983,111600.0,18200.0,129800.0,100.0,25200.0,104700.0
elderly_headed_hh,percentiles_91_95,1984,121900.0,20200.0,142100.0,100.0,29800.0,112400.0
elderly_headed_hh,percentiles_91_95,1985,122600.0,21500.0,144100.0,100.0,30100.0,114100.0
elderly_headed_hh,percentiles_91_95,1986,124800.0,22900.0,147800.0,100.0,29400.0,118500.0
elderly_headed_hh,percentiles_91_95,1987,131700.0,22400.0,154100.0,100.0,34300.0,119900.0
elderly_headed_hh,percentiles_91_95,1988,131500.0,21700.0,153200.0,100.0,33800.0,119500.0
elderly_headed_hh,percentiles_91_95,1989,135200.0,22600.0,157800.0,300.0,34000.0,124100.0
elderly_headed_hh,percentiles_91_95,1990,132200.0,23300.0,155500.0,200.0,33000.0,122600.0
elderly_headed_hh,percentiles_91_95,1991,130700.0,24400.0,155100.0,100.0,31900.0,123300.0
elderly_headed_hh,percentiles_91_95,1992,132400.0,26600.0,159100.0,200.0,32600.0,126700.0
elderly_headed_hh,percentiles_91_95,1993,132400.0,26600.0,159000.0,100.0,34600.0,124400.0
elderly_headed_hh,percentiles_91_95,1994,134500.0,27800.0,162300.0,400.0,36300.0,126400.0
elderly_headed_hh,percentiles_91_95,1995,140700.0,27300.0,168100.0,400.0,39100.0,129400.0
elderly_headed_hh,percentiles_91_95,1996,145600.0,28300.0,173900.0,400.0,39700.0,134600.0
elderly_headed_hh,percentiles_91_95,1997,150200.0,29000.0,179200.0,300.0,41000.0,138500.0
elderly_headed_hh,percentiles_91_95,1998,156100.0,29200.0,185400.0,700.0,41000.0,145000.0
elderly_headed_hh,percentiles_91_95,1999,160800.0,29500.0,190400.0,600.0,42500.0,148500.0
elderly_headed_hh,percentiles_91_95,2000,168200.0,31500.0,199700.0,500.0,43900.0,156400.0
elderly_headed_hh,percentiles_91_95,2001,163100.0,31300.0,194300.0,500.0,39600.0,155200.0
elderly_headed_hh,percentiles_91_95,2002,160600.0,32700.0,193300.0,400.0,38600.0,155000.0
elderly_headed_hh,percentiles_91_95,2003,163000.0,31500.0,194500.0,600.0,38100.0,157000.0
elderly_headed_hh,percentiles_91_95,2004,171400.0,33200.0,204600.0,600.0,40600.0,164700.0
elderly_headed_hh,percentiles_91_95,2005,177400.0,33200.0,210600.0,500.0,42400.0,168600.0
elderly_headed_hh,percentiles_91_95,2006,180600.0,34400.0,215000.0,700.0,44100.0,171600.0
elderly_headed_hh,percentiles_91_95,2007,182600.0,34300.0,216900.0,800.0,42600.0,175100.0
elderly_headed_hh,percentiles_91_95,2008,178600.0,34700.0,213300.0,700.0,38800.0,175200.0
elderly_headed_hh,percentiles_91_95,2009,173200.0,35800.0,209000.0,600.0,36700.0,172900.0
elderly_headed_hh,percentiles_91_95,2010,176600.0,35700.0,212300.0,700.0,38500.0,174500.0
elderly_headed_hh,percentiles_91_95,2011,178300.0,33800.0,212100.0,300.0,38500.0,173900.0
elderly_headed_hh,percentiles_91_95,2012,182400.0,34900.0,217300.0,500.0,40300.0,177500.0
elderly_headed_hh,percentiles_91_95,2013,185100.0,35300.0,220300.0,600.0,43800.0,177100.0
elderly_headed_hh,percentiles_91_95,2014,188300.0,35000.0,223200.0,700.0,44600.0,179300.0
elderly_headed_hh,percentiles_91_95,2015,196100.0,35400.0,231500.0,600.0,46500.0,185600.0
elderly_headed_hh,percentiles_91_95,2016,200600.0,35700.0,236300.0,700.0,47200.0,189700.0
elderly_headed_hh,percentiles_91_95,2017,206800.0,35900.0,242700.0,900.0,47300.0,196200.0
elderly_headed_hh,percentiles_91_95,2018,213100.0,35400.0,248500.0,700.0,45400.0,203800.0
elderly_headed_hh,percentiles_91_95,2019,214800.0,35500.0,250300.0,900.0,46000.0,205200.0
elderly_headed_hh,percentiles_96_99,1979,164400.0,15800.0,180200.0,100.0,49700.0,130600.0
elderly_headed_hh,percentiles_96_99,1980,159000.0,16300.0,175400.0,100.0,47200.0,128200.0
elderly_headed_hh,percentiles_96_99,1981,159400.0,16100.0,175500.0,100.0,46400.0,129300.0
elderly_headed_hh,percentiles_96_99,1982,157800.0,18700.0,176400.0,0.0,41400.0,135100.0
elderly_headed_hh,percentiles_96_99,1983,164200.0,19900.0,184100.0,100.0,41000.0,143300.0
elderly_headed_hh,percentiles_96_99,1984,175000.0,21800.0,196800.0,100.0,47500.0,149400.0
elderly_headed_hh,percentiles_96_99,1985,182200.0,23500.0,205700.0,100.0,47200.0,158600.0
elderly_headed_hh,percentiles_96_99,1986,200700.0,23200.0,223900.0,100.0,48900.0,175100.0
elderly_headed_hh,percentiles_96_99,1987,197200.0,23900.0,221100.0,100.0,56000.0,165200.0
elderly_headed_hh,percentiles_96_99,1988,198900.0,24600.0,223500.0,100.0,55100.0,168500.0
elderly_headed_hh,percentiles_96_99,1989,204800.0,24100.0,228900.0,0.0,55800.0,173100.0
elderly_headed_hh,percentiles_96_99,1990,197500.0,24300.0,221800.0,300.0,53100.0,169000.0
elderly_headed_hh,percentiles_96_99,1991,193500.0,25400.0,218900.0,100.0,50700.0,168400.0
elderly_headed_hh,percentiles_96_99,1992,206700.0,26100.0,232800.0,200.0,54600.0,178300.0
elderly_headed_hh,percentiles_96_99,1993,203900.0,28100.0,232000.0,0.0,56100.0,175900.0
elderly_headed_hh,percentiles_96_99,1994,208700.0,27800.0,236500.0,300.0,59500.0,177400.0
elderly_headed_hh,percentiles_96_99,1995,222300.0,30200.0,252600.0,300.0,65200.0,187600.0
elderly_headed_hh,percentiles_96_99,1996,227200.0,30500.0,257700.0,300.0,67700.0,190300.0
elderly_headed_hh,percentiles_96_99,1997,245400.0,31300.0,276700.0,300.0,71800.0,205100.0
elderly_headed_hh,percentiles_96_99,1998,258200.0,31600.0,289900.0,400.0,72400.0,217800.0
elderly_headed_hh,percentiles_96_99,1999,270700.0,31100.0,301900.0,400.0,76400.0,225800.0
elderly_headed_hh,percentiles_96_99,2000,281200.0,33200.0,314500.0,600.0,79300.0,235800.0
elderly_headed_hh,percentiles_96_99,2001,264700.0,34500.0,299200.0,500.0,70400.0,229200.0
elderly_headed_hh,percentiles_96_99,2002,253200.0,34800.0,287900.0,700.0,66600.0,222000.0
elderly_headed_hh,percentiles_96_99,2003,264200.0,35600.0,299800.0,800.0,67600.0,233000.0
elderly_headed_hh,percentiles_96_99,2004,276200.0,34900.0,311200.0,600.0,71500.0,240300.0
elderly_headed_hh,percentiles_96_99,2005,298500.0,34100.0,332600.0,700.0,80700.0,252500.0
elderly_headed_hh,percentiles_96_99,2006,310200.0,36000.0,346200.0,700.0,83900.0,263000.0
elderly_headed_hh,percentiles_96_99,2007,319600.0,37200.0,356800.0,900.0,82700.0,275100.0
